title,rating,box_office,budget,runtime,release_year,sadness,joy,love,anger,fear,surprise,Team_Review_Score_sum,Team_Review_Score_mean,Team_Audience_Score_Mean,Team_Tomato_Meter_Mean,Team_Num_reviews,Cast_Review_Score_sum,Cast_Review_Score_mean,Cast_Audience_Score_Mean,Cast_Tomato_Meter_Mean,Cast_Num_reviews,Cast_audienceScore,Cast_tomatoMeter,Team_audienceScore,Team_tomatoMeter,is_in_collection,collection_id,collection_box_office_average,cast_top_1_contrib,cast_top_2_contrib,cast_top_3_contrib,cast_top_4_contrib,cast_top_5_contrib,director_top_1_contrib,writer_top_1_contrib,writer_top_2_contrib,writer_top_3_contrib,distributor_top_1_contrib,,sony pictures releasing,universal pictures,warner bros.,new line cinema,columbia pictures,warner bros. pictures,buena vista pictures distribution,paramount pictures,20th century fox,surround,dolby sr,dts,sdds,dolby digital,some violence,some language,drug use,violence,sexual content,thematic elements,sexuality,nudity,language,pervasive language,action,sci-fi,romance,kids & family,drama,adventure,comedy,horror,fantasy,mystery & thriller,Unknown Cast,Star Studded Cast,Steady Performers,Emerging Ensemble,Unknown Director / Writer,Established Team,Blockbuster Team,Emerging Director / Writer
revenge of the ninja,0,14000000.0,700000.0,90.0,1983.0,0.0192746222019195,0.0720619037747383,0.0029310272075235,0.7064874172210693,0.1950236707925796,0.0042214654386043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,58.0,,True,373538.0,12203595.0,14000000.0,14000000.0,14000000.0,12203595.0,,9318413.166666666,14000000.0,,,70792151.84210527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
revenge of the pink panther,0,49500000.0,12000000.0,98.0,1978.0,0.0100957630202174,0.0090662911534309,0.0019884011708199,0.5149421095848083,0.4620010256767273,0.0019063835497945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,83.0,78.0,89.0,True,937.0,17516794.4,46633103.4,24112500.0,18734107.42857143,17055179.625,,21533978.636363637,49500000.0,32199417.625,29300000.0,27549082.85333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
reversal of fortune,0,15400000.0,0.0,111.0,1990.0,0.0125136328861117,0.0045611299574375,0.0013633482158184,0.8491771817207336,0.1316725462675094,0.0007121069356799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,86.0,66.0,87.0,False,0.0,0.0,91346056.07142857,69182382.20833333,29654864.666666668,,,29014285.714285713,,,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
revolution,0,358574.0,28000000.0,124.0,1985.0,0.0105691934004426,0.9129602909088136,0.0029775551520287,0.058816161006689,0.0128422332927584,0.0018345238640904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,91.0,65.0,40.0,False,0.0,0.0,75551162.60869566,47474352.10344828,11265745.0,,,21418838.8,5091241.333333333,,,38735978.625,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
revolutionary road,6,79600000.0,45000000.0,119.0,2008.0,0.1003690138459205,0.2882134318351745,0.0784629806876182,0.2007051408290863,0.3235590159893036,0.0086904317140579,5.1154,0.1826928571428571,75.78571428571429,71.5,28.0,10.777200000000002,0.3079200000000001,79.68571428571428,74.82857142857142,35.0,44.0,43.0,88.0,83.0,False,0.0,0.0,293350000.0,188799111.3529412,119220000.0,117166201.22222222,94316666.66666667,146260000.0,39566666.666666664,,,96204226.7745098,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
rhinestone,0,21000000.0,28000000.0,111.0,1984.0,0.0394340641796588,0.1956202834844589,0.0047621368430554,0.7476266026496887,0.0111229680478572,0.0014339794870465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,92.0,24.0,2.0,False,0.0,0.0,47940000.0,17492313.555555556,13739433.25,,,16769701.0,,,,105403546.78305785,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
rich and famous,0,5100000.0,11500000.0,117.0,1981.0,0.6213195323944092,0.1735065579414367,0.0181662682443857,0.103512056171894,0.078204445540905,0.0052912300452589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,82.0,38.0,60.0,False,0.0,0.0,90830775.45454545,31466666.666666668,18135850.6,7404171.428571428,,5100000.0,,,,27549082.85333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
richard iii,0,2700000.0,0.0,104.0,1995.0,0.0174271706491708,0.0086678396910429,0.0016741838771849,0.9415310025215148,0.0298563186079263,0.0008434485644102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,88.0,57.0,61.0,False,0.0,0.0,164917407.68571427,133645408.22727273,79482751.38461539,59964049.666666664,46908276.28571428,22908869.333333332,2700000.0,,,57663968.71428572,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
ricochet,0,20600000.0,0.0,109.0,1991.0,0.0062750703655183,0.006047953851521,0.0014883150579407,0.2979437708854675,0.6861380934715271,0.0021067922934889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,54.0,80.0,61.0,False,0.0,0.0,101345716.83333333,79763798.5263158,20600000.0,,,35997892.28571428,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
riddick,6,98300000.0,38000000.0,119.0,2013.0,0.0009296381613239,0.0014567464822903,0.0002603601897135,0.0113830901682376,0.9853231906890868,0.0006469092913903,9.8642,0.1896961538461538,61.23076923076923,54.65384615384615,26.0,0.2263,0.2263,46.0,47.0,1.0,,,89.0,96.0,True,2794.0,75750000.0,580233333.3333334,133100000.0,98300000.0,98300000.0,32181295.8,38200000.0,111460000.0,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
ride,0,5500000.0,0.0,83.0,1998.0,0.0147555656731128,0.1106422170996666,0.0043878420256078,0.8548642992973328,0.0142690120264887,0.0010810728417709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.0,,False,0.0,0.0,68600000.0,55675000.0,32933333.333333332,5500000.0,,5500000.0,5500000.0,,,82275303.84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
ride along,3,154500000.0,25000000.0,100.0,2014.0,0.0262680165469646,0.0124670471996068,0.0007665624143555,0.092824101448059,0.8655666708946228,0.0021076037082821,4.5217,0.2055318181818181,53.59090909090909,35.857142857142854,22.0,12.5403,0.3135075,59.575,49.1025641025641,40.0,38.0,27.0,43.0,9.0,True,376650.0,139550000.0,185220628.0909091,154500000.0,105472275.83333333,79760000.0,68570220.53333333,153637500.0,256180000.0,203628571.42857143,154500000.0,98087031.61585365,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
ride along 2,3,124600000.0,40000000.0,101.0,2016.0,0.0014163784217089,0.0020190821960568,0.0005728063988499,0.9652310609817504,0.0301668941974639,0.0005937806563451,3.2506,0.1413304347826087,55.130434782608695,34.82608695652174,23.0,39.8137,0.1914120192307692,55.26442307692308,33.14563106796116,208.0,32.0,17.0,43.0,9.0,True,376650.0,139550000.0,192178447.0,185220628.0909091,106750000.0,61329674.384615384,55829658.3,153637500.0,203628571.42857143,,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
riding in cars with boys,3,35700000.0,47000000.0,132.0,2001.0,0.0008018630906008,0.9952874183654784,0.0005164100439287,0.0019512228900566,0.000838499283418,0.0006046708440408,,,,,,,,,,,,,,,False,0.0,0.0,108739112.27777778,101818083.125,71254354.0,45726372.75,17500746.0,77090332.0,35700000.0,35700000.0,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
riding the bullet,6,264505.0,5000000.0,98.0,2004.0,0.0029872749000787,0.0032184056472033,0.0011311358539387,0.0776593014597892,0.9132867455482484,0.0017171876970678,0.0,0.0,0.0,0.0,0.0,-1.8608,-0.2325999999999999,56.625,48.125,8.0,70.0,60.0,33.0,23.0,False,0.0,0.0,126965383.85714285,62979916.833333336,13467799.4,,,15394634.0,19582252.5,,,264505.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False
righteous kill,6,79400000.0,60000000.0,101.0,2008.0,0.0099254148080945,0.1143342331051826,0.0027481385041028,0.8206288814544678,0.0503361821174621,0.0020271427929401,3.4411,0.5735166666666667,85.0,86.0,6.0,25.275400000000005,0.2038338709677419,59.5,55.42276422764228,124.0,62.0,69.0,37.0,18.0,False,0.0,0.0,151510375.64285713,75551162.60869566,62453919.57446808,50900000.0,27499873.333333332,57663088.0,177550000.0,,,33804903.63636363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
ringmaster,0,9257103.0,20000000.0,90.0,1998.0,0.007485806941986,0.0053758667781949,0.0019246534211561,0.9219202995300292,0.0627286359667778,0.0005646761856041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,80.0,51.0,100.0,False,0.0,0.0,33052367.666666668,14801232.0,9257103.0,9257103.0,6194786.333333333,9257103.0,60985701.0,,,8144346.333333333,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
rio 2,0,615800000.0,130000000.0,101.0,2014.0,0.0199565254151821,0.8673836588859558,0.0033068612683564,0.0367301367223262,0.0703761354088783,0.0022467109374701,3.127,0.2084666666666667,67.8,54.8,15.0,30.7841,0.2183269503546099,58.63120567375886,54.680851063829785,141.0,76.0,75.0,58.0,48.0,True,229932.0,615800000.0,615800000.0,259336365.33333334,253620000.0,200623300.0,144487500.0,526300000.0,615800000.0,615800000.0,375266666.6666667,105403546.78305785,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True
ripd,3,78300000.0,130.0,96.0,2013.0,0.0005259313620626,0.9984380602836608,0.0003922321775462,0.0002749135601334,0.0002029663883149,0.000165924502653,1.906,0.2722857142857143,66.71428571428571,63.5,7.0,58.290400000000005,0.2388950819672131,65.53497942386831,62.83817427385892,244.0,69.0,72.0,84.0,83.0,False,0.0,0.0,108575114.83333333,78300000.0,75600326.10714285,74541306.92307693,60390808.42424242,179683333.33333334,256180000.0,203628571.42857143,,98087031.61585365,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
ripleys game,6,6200000.0,30000000.0,110.0,2002.0,0.0044125192798674,0.0294124614447355,0.002406443003565,0.8798903226852417,0.0819969996809959,0.0018811770714819,0.6579999999999999,0.2193333333333333,88.0,93.66666666666669,3.0,8.003300000000001,0.3637863636363637,81.0,88.72727272727273,22.0,89.0,79.0,60.0,63.0,False,0.0,0.0,157628398.06666666,122612366.66666667,82653019.96,81351331.83333333,,6200000.0,67500000.0,,,46525723.94594595,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
rise of the planet of the apes,3,481800000.0,93000000.0,105.0,2011.0,0.0100045381113886,0.0053746411576867,0.0009017519769258,0.9406352639198304,0.0421135909855365,0.0009701239760033,2.7563,0.689075,63.0,65.0,4.0,20.7466,0.3191784615384616,69.12307692307692,68.6875,65.0,49.0,68.0,77.0,82.0,True,173710.0,561033333.3333334,258900000.0,213880705.9473684,180900000.0,110908494.92,79763798.5263158,481800000.0,481800000.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
risen,3,46400000.0,20000000.0,107.0,2016.0,0.1838727742433548,0.1076189950108528,0.0061296746134757,0.3005553781986236,0.397238552570343,0.004584620706737,1.1022,0.0787285714285714,88.0,73.0,7.0,6.057499999999999,0.4659615384615384,71.38461538461539,77.38461538461539,13.0,80.0,92.0,70.0,53.0,False,0.0,0.0,180900000.0,128189577.81818181,94109094.9090909,23425000.0,,103661014.0,46400000.0,40800000.0,,122711155.8005865,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
rising sun,0,107200000.0,40000000.0,125.0,1993.0,0.0101561211049556,0.0031377065461128,0.001038564951159,0.136338397860527,0.8479580283164978,0.0013711886713281,0.0,0.0,0.0,0.0,0.0,0.6369,0.6369,82.0,95.0,1.0,90.0,94.0,40.0,33.0,False,0.0,0.0,76115752.06666666,73686126.04545455,70793611.5,68200000.0,68016053.8095238,33465839.42857143,439315084.7777778,135300000.0,107200000.0,105403546.78305785,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
risky business,0,63500000.0,6200000.0,99.0,1983.0,0.0134627725929021,0.7937368750572205,0.0037786634638905,0.1698983758687973,0.0164086259901523,0.0027146337088197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,52.0,66.0,False,0.0,0.0,223448148.14814815,46093388.2,,,,34750000.0,22828750.0,,,54868344.79090909,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
rivers edge,0,4600000.0,1700000.0,99.0,1986.0,0.0054797031916677,0.0045555233955383,0.0012150321854278,0.2922492623329162,0.6945867538452148,0.0019138094503432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,57.0,64.0,85.0,False,0.0,0.0,132087052.625,69341893.13793103,16700000.0,4600000.0,2219461.6666666665,4128562.3333333335,4600000.0,,,2448568.6666666665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
road hard,0,113169.0,1500000.0,98.0,2015.0,0.111375518143177,0.7652267217636108,0.004026539158076,0.1128671839833259,0.0048938458785414,0.0016102700028568,0.6067,0.0866714285714285,90.0,80.0,7.0,2.0276,0.40552,40.0,45.0,5.0,37.0,47.0,86.0,100.0,False,0.0,0.0,44865969.90909091,44726646.125,36614146.125,3071496.5,113169.0,113169.0,113169.0,,,113169.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
road to paloma,6,937000.0,600000.0,91.0,2014.0,0.0428917557001113,0.018832167610526,0.0020573518704622,0.7334222197532654,0.2013638466596603,0.001432757009752,0.3302,0.1651,30.0,25.0,2.0,-0.0973,-0.04865,85.5,86.5,2.0,61.0,91.0,90.0,83.0,False,0.0,0.0,17772688.6,11768500.0,937000.0,937000.0,937000.0,937000.0,937000.0,,,2412333.3333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
